Query Name	Rank	TF	Score	Library	Overlapping_Genes
liver - post-fed reversed, down	784	ZNF595	711.5	ARCHS4 Coexpression,127;Enrichr Queries,1296	RRBP1
liver - post-fed reversed, down	785	HIVEP2	711.7	ARCHS4 Coexpression,1087;Enrichr Queries,222;GTEx Coexpression,826	TNS1
liver - post-fed reversed, down	786	SP7	711.7	ARCHS4 Coexpression,14;Enrichr Queries,1099;GTEx Coexpression,1022	COL27A1,RRBP1
liver - post-fed reversed, down	787	ZNF302	712.0	ARCHS4 Coexpression,684;Enrichr Queries,1089;GTEx Coexpression,363	
liver - post-fed reversed, down	788	ZMAT4	712.3	ARCHS4 Coexpression,632;Enrichr Queries,1009;GTEx Coexpression,496	
liver - post-fed reversed, down	789	ZNF174	713.7	ARCHS4 Coexpression,420;Enrichr Queries,902;GTEx Coexpression,819	
liver - post-fed reversed, down	790	PKNOX2	713.7	ARCHS4 Coexpression,724;Enrichr Queries,97;GTEx Coexpression,1320	TNS1
liver - post-fed reversed, down	791	ZNF396	714.7	ARCHS4 Coexpression,1215;Enrichr Queries,330;GTEx Coexpression,599	INHBB
liver - post-fed reversed, down	792	ZNF684	715.3	ARCHS4 Coexpression,1084;Enrichr Queries,963;GTEx Coexpression,99	HSD17B13
liver - post-fed reversed, down	793	TEF	716.0	ARCHS4 Coexpression,1428;Enrichr Queries,213;GTEx Coexpression,507	TNS1
liver - post-fed reversed, down	794	ZXDC	716.7	ARCHS4 Coexpression,915;Enrichr Queries,38;GTEx Coexpression,1197	GCLC,TNS1
liver - post-fed reversed, down	795	ZNF827	717.0	ARCHS4 Coexpression,909;Enrichr Queries,165;GTEx Coexpression,1077	TNS1
liver - post-fed reversed, down	796	ZNF778	717.7	ARCHS4 Coexpression,1394;Enrichr Queries,572;GTEx Coexpression,187	
liver - post-fed reversed, down	797	SCML4	718.0	ARCHS4 Coexpression,1117;Enrichr Queries,546;GTEx Coexpression,491	
liver - post-fed reversed, down	798	ZNF517	719.0	ARCHS4 Coexpression,95;Enrichr Queries,906;GTEx Coexpression,1156	COL27A1
liver - post-fed reversed, down	799	FOXI1	719.0	ARCHS4 Coexpression,731;Enrichr Queries,1250;GTEx Coexpression,176	BBOX1
liver - post-fed reversed, down	800	HOXD1	719.3	ARCHS4 Coexpression,797;Enrichr Queries,77;GTEx Coexpression,1284	INHBB
liver - post-fed reversed, down	801	ZNF554	720.3	ARCHS4 Coexpression,994;Enrichr Queries,619;GTEx Coexpression,548	
liver - post-fed reversed, down	802	ZNF165	721.5	ARCHS4 Coexpression,263;Enrichr Queries,961;ReMap ChIP-seq,291;GTEx Coexpression,1371	
liver - post-fed reversed, down	803	TCF12	722.0	ARCHS4 Coexpression,1199;ENCODE ChIP-seq,24;Enrichr Queries,678;ReMap ChIP-seq,107;GTEx Coexpression,1602	GCLC,PC,RPLP2
liver - post-fed reversed, down	804	GRHL3	722.3	ARCHS4 Coexpression,360;Enrichr Queries,922;GTEx Coexpression,885	
liver - post-fed reversed, down	805	KMT2B	722.5	ARCHS4 Coexpression,1169;ReMap ChIP-seq,276	
liver - post-fed reversed, down	806	DACH1	722.7	Literature ChIP-seq,117;ARCHS4 Coexpression,787;Enrichr Queries,1264	
liver - post-fed reversed, down	807	DACH2	725.3	ARCHS4 Coexpression,446;Enrichr Queries,497;GTEx Coexpression,1233	
liver - post-fed reversed, down	808	ZZZ3	725.4	ARCHS4 Coexpression,1610;ENCODE ChIP-seq,114;Enrichr Queries,687;ReMap ChIP-seq,290;GTEx Coexpression,926	
liver - post-fed reversed, down	809	ASCL2	726.3	ARCHS4 Coexpression,369;Enrichr Queries,689;GTEx Coexpression,1121	
liver - post-fed reversed, down	810	ZNF33B	726.7	ARCHS4 Coexpression,935;Enrichr Queries,1104;GTEx Coexpression,141	RRBP1
liver - post-fed reversed, down	811	POU4F3	727.7	ARCHS4 Coexpression,750;Enrichr Queries,1374;GTEx Coexpression,59	TNS1
liver - post-fed reversed, down	812	ZKSCAN4	729.7	ARCHS4 Coexpression,356;Enrichr Queries,802;GTEx Coexpression,1031	
liver - post-fed reversed, down	813	ZNF74	729.7	ARCHS4 Coexpression,161;Enrichr Queries,866;GTEx Coexpression,1162	RRBP1
liver - post-fed reversed, down	814	ZNF562	730.0	ARCHS4 Coexpression,1080;Enrichr Queries,709;GTEx Coexpression,401	
liver - post-fed reversed, down	815	ZNF385A	731.0	ARCHS4 Coexpression,1286;Enrichr Queries,409;GTEx Coexpression,498	TNS1
liver - post-fed reversed, down	816	SIX1	731.7	ARCHS4 Coexpression,534;Enrichr Queries,937;GTEx Coexpression,724	
liver - post-fed reversed, down	817	ZFHX4	731.7	ARCHS4 Coexpression,453;Enrichr Queries,167;GTEx Coexpression,1575	TNS1
liver - post-fed reversed, down	818	THAP12	732.0	ARCHS4 Coexpression,1282;GTEx Coexpression,182	RRBP1
liver - post-fed reversed, down	819	ZFP41	732.0	ARCHS4 Coexpression,1060;Enrichr Queries,477;GTEx Coexpression,659	COL27A1
liver - post-fed reversed, down	820	HMBOX1	732.5	ARCHS4 Coexpression,1238;Enrichr Queries,300;ReMap ChIP-seq,266;GTEx Coexpression,1126	TNS1
liver - post-fed reversed, down	821	ETV5	732.7	ARCHS4 Coexpression,498;Enrichr Queries,818;GTEx Coexpression,882	
liver - post-fed reversed, down	822	E2F5	732.8	ARCHS4 Coexpression,1256;Enrichr Queries,1205;ReMap ChIP-seq,278;GTEx Coexpression,192	
liver - post-fed reversed, down	823	ASCL1	732.8	ARCHS4 Coexpression,569;Enrichr Queries,1275;ReMap ChIP-seq,28;GTEx Coexpression,1059	PC,RPLP2
liver - post-fed reversed, down	824	TCF15	733.3	ARCHS4 Coexpression,634;Enrichr Queries,37;GTEx Coexpression,1529	INHBB,TNS1
liver - post-fed reversed, down	825	TIGD2	733.7	ARCHS4 Coexpression,1139;Enrichr Queries,776;GTEx Coexpression,286	
liver - post-fed reversed, down	826	ZNF628	733.7	ARCHS4 Coexpression,773;Enrichr Queries,489;GTEx Coexpression,939	
liver - post-fed reversed, down	827	JUNB	733.8	ARCHS4 Coexpression,1071;Enrichr Queries,870;ReMap ChIP-seq,244;GTEx Coexpression,750	
liver - post-fed reversed, down	828	ZSCAN29	736.0	ARCHS4 Coexpression,1045;Enrichr Queries,464;GTEx Coexpression,699	GCLC
liver - post-fed reversed, down	829	ZNF559	736.0	ARCHS4 Coexpression,198;Enrichr Queries,771;GTEx Coexpression,1239	RRBP1
liver - post-fed reversed, down	830	THAP8	736.7	ARCHS4 Coexpression,409;Enrichr Queries,485;GTEx Coexpression,1316	
liver - post-fed reversed, down	831	ZNF7	737.0	ARCHS4 Coexpression,948;Enrichr Queries,848;GTEx Coexpression,415	
liver - post-fed reversed, down	832	ZNF510	738.0	ARCHS4 Coexpression,627;Enrichr Queries,1276;GTEx Coexpression,311	
liver - post-fed reversed, down	833	ZNF20	738.7	ARCHS4 Coexpression,348;Enrichr Queries,669;GTEx Coexpression,1199	
liver - post-fed reversed, down	834	ZSCAN12	739.3	ARCHS4 Coexpression,88;Enrichr Queries,694;GTEx Coexpression,1436	RRBP1
liver - post-fed reversed, down	835	CUX2	740.0	ARCHS4 Coexpression,503;Enrichr Queries,247;GTEx Coexpression,1470	INHBB
liver - post-fed reversed, down	836	ZNF875	740.7	ARCHS4 Coexpression,774;Enrichr Queries,494;GTEx Coexpression,954	
liver - post-fed reversed, down	837	ZNF70	741.7	ARCHS4 Coexpression,1509;Enrichr Queries,412;GTEx Coexpression,304	TNS1
liver - post-fed reversed, down	838	ZNF83	741.8	ARCHS4 Coexpression,1376;Enrichr Queries,91;ReMap ChIP-seq,281;GTEx Coexpression,1219	TNS1
liver - post-fed reversed, down	839	CRX	742.8	Literature ChIP-seq,133;ARCHS4 Coexpression,1470;Enrichr Queries,1207;GTEx Coexpression,161	HSD17B13
liver - post-fed reversed, down	840	FOXF2	743.3	ARCHS4 Coexpression,500;Enrichr Queries,1087;GTEx Coexpression,643	
liver - post-fed reversed, down	841	LCORL	743.7	ARCHS4 Coexpression,1380;Enrichr Queries,527;GTEx Coexpression,324	
liver - post-fed reversed, down	842	ZNF625	745.3	ARCHS4 Coexpression,1018;Enrichr Queries,245;GTEx Coexpression,973	TNS1
liver - post-fed reversed, down	843	EEA1	747.0	ARCHS4 Coexpression,1004;Enrichr Queries,693;GTEx Coexpression,544	
liver - post-fed reversed, down	844	MLX	750.3	ARCHS4 Coexpression,623;Enrichr Queries,653;GTEx Coexpression,975	
liver - post-fed reversed, down	845	ARNTL2	751.3	ARCHS4 Coexpression,525;Enrichr Queries,895;GTEx Coexpression,834	
liver - post-fed reversed, down	846	ZNF429	751.3	ARCHS4 Coexpression,1321;Enrichr Queries,684;GTEx Coexpression,249	
liver - post-fed reversed, down	847	THAP3	752.3	ARCHS4 Coexpression,477;Enrichr Queries,272;GTEx Coexpression,1508	RPLP2
liver - post-fed reversed, down	848	PLAG1	752.3	ARCHS4 Coexpression,1326;Enrichr Queries,120;GTEx Coexpression,811	TNS1
liver - post-fed reversed, down	849	ZNF333	752.3	ARCHS4 Coexpression,1128;Enrichr Queries,424;GTEx Coexpression,705	TNS1
liver - post-fed reversed, down	850	ZNF843	752.7	ARCHS4 Coexpression,963;Enrichr Queries,325;GTEx Coexpression,970	TNS1
liver - post-fed reversed, down	851	ZNF211	753.3	ARCHS4 Coexpression,53;Enrichr Queries,729;GTEx Coexpression,1478	RRBP1
liver - post-fed reversed, down	852	AEBP1	753.5	ARCHS4 Coexpression,21;GTEx Coexpression,1486	RRBP1,TNS1
liver - post-fed reversed, down	853	PAX3	753.7	ARCHS4 Coexpression,370;Enrichr Queries,1135;GTEx Coexpression,756	
liver - post-fed reversed, down	854	ZNF777	754.7	ARCHS4 Coexpression,1362;Enrichr Queries,502;GTEx Coexpression,400	
liver - post-fed reversed, down	855	ELF2	755.3	ARCHS4 Coexpression,1347;Enrichr Queries,648;GTEx Coexpression,271	
liver - post-fed reversed, down	856	ZNF696	755.3	ARCHS4 Coexpression,781;Enrichr Queries,551;GTEx Coexpression,934	
liver - post-fed reversed, down	857	ZNF564	755.7	ARCHS4 Coexpression,740;Enrichr Queries,576;GTEx Coexpression,951	
liver - post-fed reversed, down	858	ZSCAN30	756.0	ARCHS4 Coexpression,1272;GTEx Coexpression,240	
liver - post-fed reversed, down	859	RHOXF2B	756.7	ARCHS4 Coexpression,757;Enrichr Queries,522;GTEx Coexpression,991	
liver - post-fed reversed, down	860	NFE4	757.0	GTEx Coexpression,757	
liver - post-fed reversed, down	861	ZNF208	757.7	ARCHS4 Coexpression,253;Enrichr Queries,634;GTEx Coexpression,1386	
liver - post-fed reversed, down	862	SAFB	758.0	ARCHS4 Coexpression,229;GTEx Coexpression,1287	
liver - post-fed reversed, down	863	POU6F1	758.7	ARCHS4 Coexpression,1570;Enrichr Queries,353;GTEx Coexpression,353	TNS1
liver - post-fed reversed, down	864	ZNF706	759.3	ARCHS4 Coexpression,1223;Enrichr Queries,388;GTEx Coexpression,667	RPLP2
liver - post-fed reversed, down	865	ZKSCAN3	759.7	ARCHS4 Coexpression,1478;Enrichr Queries,470;GTEx Coexpression,331	TNS1
liver - post-fed reversed, down	866	TLX2	760.3	ARCHS4 Coexpression,813;Enrichr Queries,1388;GTEx Coexpression,80	FBXO9
liver - post-fed reversed, down	867	ZFAT	760.3	ARCHS4 Coexpression,510;Enrichr Queries,723;GTEx Coexpression,1048	
liver - post-fed reversed, down	868	TERF1	760.5	ARCHS4 Coexpression,424;Enrichr Queries,1105;ReMap ChIP-seq,245;GTEx Coexpression,1268	
liver - post-fed reversed, down	869	THAP10	760.7	ARCHS4 Coexpression,846;Enrichr Queries,1152;GTEx Coexpression,284	
liver - post-fed reversed, down	870	ZNF496	761.7	ARCHS4 Coexpression,859;Enrichr Queries,374;GTEx Coexpression,1052	TNS1
liver - post-fed reversed, down	871	ZNF432	763.0	ARCHS4 Coexpression,1364;Enrichr Queries,789;GTEx Coexpression,136	RRBP1
liver - post-fed reversed, down	872	ADNP2	764.7	ARCHS4 Coexpression,466;Enrichr Queries,620;GTEx Coexpression,1208	
liver - post-fed reversed, down	873	ZSCAN16	764.7	ARCHS4 Coexpression,85;Enrichr Queries,1308;GTEx Coexpression,901	RRBP1
liver - post-fed reversed, down	874	ZSCAN1	766.3	ARCHS4 Coexpression,308;Enrichr Queries,745;GTEx Coexpression,1246	
liver - post-fed reversed, down	875	ESRRG	766.3	ARCHS4 Coexpression,322;Enrichr Queries,586;GTEx Coexpression,1391	
liver - post-fed reversed, down	876	ARX	767.3	ARCHS4 Coexpression,679;Enrichr Queries,184;GTEx Coexpression,1439	INHBB
liver - post-fed reversed, down	877	HOXC4	767.7	ARCHS4 Coexpression,394;Enrichr Queries,364;GTEx Coexpression,1545	TNS1
liver - post-fed reversed, down	878	HSFX2	768.0	ARCHS4 Coexpression,768	
liver - post-fed reversed, down	879	ZSCAN5B	768.7	ARCHS4 Coexpression,1232;Enrichr Queries,577;GTEx Coexpression,497	
liver - post-fed reversed, down	880	SIM2	768.7	ARCHS4 Coexpression,1220;Enrichr Queries,281;GTEx Coexpression,805	INHBB
liver - post-fed reversed, down	881	GPBP1L1	769.0	ARCHS4 Coexpression,820;GTEx Coexpression,718	
liver - post-fed reversed, down	882	SOX3	769.7	ARCHS4 Coexpression,749;Enrichr Queries,219;GTEx Coexpression,1341	INHBB
liver - post-fed reversed, down	883	MYNN	769.8	ARCHS4 Coexpression,1500;Enrichr Queries,742;ReMap ChIP-seq,77;GTEx Coexpression,760	RPLP2
liver - post-fed reversed, down	884	ZNF207	770.5	ARCHS4 Coexpression,1370;Enrichr Queries,461;ReMap ChIP-seq,257;GTEx Coexpression,994	RPLP2
liver - post-fed reversed, down	885	E4F1	771.3	Literature ChIP-seq,163;ARCHS4 Coexpression,916;Enrichr Queries,459;GTEx Coexpression,1547	RPLP2
liver - post-fed reversed, down	886	NR1D1	771.7	ARCHS4 Coexpression,1490;Enrichr Queries,172;GTEx Coexpression,653	TNS1
liver - post-fed reversed, down	887	ZNF80	772.0	ARCHS4 Coexpression,796;Enrichr Queries,1260;GTEx Coexpression,260	
liver - post-fed reversed, down	888	ZNF689	772.0	ARCHS4 Coexpression,548;Enrichr Queries,660;GTEx Coexpression,1108	
liver - post-fed reversed, down	889	ZKSCAN7	773.0	ARCHS4 Coexpression,506;GTEx Coexpression,1040	
liver - post-fed reversed, down	890	LIN28B	773.0	ARCHS4 Coexpression,325;Enrichr Queries,1083;GTEx Coexpression,911	
liver - post-fed reversed, down	891	ZNF516	773.3	ARCHS4 Coexpression,937;Enrichr Queries,370;GTEx Coexpression,1013	TNS1
liver - post-fed reversed, down	892	ZNF461	773.7	ARCHS4 Coexpression,323;Enrichr Queries,1173;GTEx Coexpression,825	
liver - post-fed reversed, down	893	TPRX1	774.3	ARCHS4 Coexpression,1172;Enrichr Queries,248;GTEx Coexpression,903	TNS1
liver - post-fed reversed, down	894	ETV2	775.0	Literature ChIP-seq,72;ARCHS4 Coexpression,753;Enrichr Queries,1039;GTEx Coexpression,1236	INHBB
liver - post-fed reversed, down	895	FOXD4	775.3	ARCHS4 Coexpression,716;Enrichr Queries,1333;GTEx Coexpression,277	
liver - post-fed reversed, down	896	HSFY1	775.5	ARCHS4 Coexpression,364;GTEx Coexpression,1187	
liver - post-fed reversed, down	897	TBXT	775.8	ARCHS4 Coexpression,693;Enrichr Queries,1351;ReMap ChIP-seq,15;GTEx Coexpression,1044	PC,TNS1
liver - post-fed reversed, down	898	SP140	776.0	ARCHS4 Coexpression,1285;Enrichr Queries,533;GTEx Coexpression,510	
liver - post-fed reversed, down	899	ZNF493	776.3	ARCHS4 Coexpression,1146;Enrichr Queries,1038;GTEx Coexpression,145	COL27A1
liver - post-fed reversed, down	900	ZKSCAN2	776.7	ARCHS4 Coexpression,367;Enrichr Queries,538;GTEx Coexpression,1425	
liver - post-fed reversed, down	901	FBXL19	777.0	ARCHS4 Coexpression,926;GTEx Coexpression,628	
liver - post-fed reversed, down	902	ADNP	777.3	ARCHS4 Coexpression,934;Enrichr Queries,574;ReMap ChIP-seq,282;GTEx Coexpression,1319	
liver - post-fed reversed, down	903	SPIC	777.7	ARCHS4 Coexpression,898;Enrichr Queries,667;GTEx Coexpression,768	
liver - post-fed reversed, down	904	STAT2	777.8	ARCHS4 Coexpression,899;ENCODE ChIP-seq,115;Enrichr Queries,1303;ReMap ChIP-seq,260;GTEx Coexpression,1312	
liver - post-fed reversed, down	905	CAMTA2	778.0	ARCHS4 Coexpression,1472;Enrichr Queries,467;GTEx Coexpression,395	TNS1
liver - post-fed reversed, down	906	SIM1	779.3	ARCHS4 Coexpression,655;Enrichr Queries,113;GTEx Coexpression,1570	TNS1
liver - post-fed reversed, down	907	ZNF135	779.7	ARCHS4 Coexpression,776;Enrichr Queries,373;GTEx Coexpression,1190	TNS1
liver - post-fed reversed, down	908	ZNF667	779.7	ARCHS4 Coexpression,1076;Enrichr Queries,62;GTEx Coexpression,1201	TNS1
liver - post-fed reversed, down	909	ZSCAN21	780.0	ARCHS4 Coexpression,1098;Enrichr Queries,950;GTEx Coexpression,292	
liver - post-fed reversed, down	910	ZNF304	780.7	ARCHS4 Coexpression,737;Enrichr Queries,1269;GTEx Coexpression,336	
liver - post-fed reversed, down	911	ZNF324	780.7	ARCHS4 Coexpression,1174;Enrichr Queries,534;GTEx Coexpression,634	
liver - post-fed reversed, down	912	ZNF284	781.0	ARCHS4 Coexpression,1433;Enrichr Queries,293;GTEx Coexpression,617	TNS1
liver - post-fed reversed, down	913	ZBTB48	782.0	ARCHS4 Coexpression,685;Enrichr Queries,563;GTEx Coexpression,1098	
liver - post-fed reversed, down	914	ZNF610	784.3	ARCHS4 Coexpression,1319;Enrichr Queries,555;GTEx Coexpression,479	
liver - post-fed reversed, down	915	BARX1	786.0	ARCHS4 Coexpression,956;Enrichr Queries,44;GTEx Coexpression,1358	INHBB
liver - post-fed reversed, down	916	NKX24	786.5	ARCHS4 Coexpression,612;GTEx Coexpression,961	
liver - post-fed reversed, down	917	ZNF519	786.7	ARCHS4 Coexpression,966;Enrichr Queries,1215;GTEx Coexpression,179	COL27A1
liver - post-fed reversed, down	918	RFX7	786.7	ARCHS4 Coexpression,876;Enrichr Queries,614;GTEx Coexpression,870	
liver - post-fed reversed, down	919	SIX3	787.3	ARCHS4 Coexpression,56;Enrichr Queries,1313;GTEx Coexpression,993	INHBB
liver - post-fed reversed, down	920	FOXD1	788.0	ARCHS4 Coexpression,103;GTEx Coexpression,1473	RRBP1
liver - post-fed reversed, down	921	ZNF292	788.3	ARCHS4 Coexpression,628;Enrichr Queries,579;GTEx Coexpression,1158	
liver - post-fed reversed, down	922	BAZ2B	788.7	ARCHS4 Coexpression,838;Enrichr Queries,599;GTEx Coexpression,929	
liver - post-fed reversed, down	923	SHOX	788.7	ARCHS4 Coexpression,1193;Enrichr Queries,1076;GTEx Coexpression,97	INHBB
liver - post-fed reversed, down	924	NKRF	789.3	ARCHS4 Coexpression,806;Enrichr Queries,920;GTEx Coexpression,642	
liver - post-fed reversed, down	925	REXO4	789.5	ARCHS4 Coexpression,163;GTEx Coexpression,1416	RPLP2
liver - post-fed reversed, down	926	LHX5	789.7	ARCHS4 Coexpression,825;Enrichr Queries,1300;GTEx Coexpression,244	
liver - post-fed reversed, down	927	TET2	790.0	ARCHS4 Coexpression,1129;GTEx Coexpression,451	
liver - post-fed reversed, down	928	ZBED9	790.5	ARCHS4 Coexpression,758;GTEx Coexpression,823	
liver - post-fed reversed, down	929	INSM1	790.7	ARCHS4 Coexpression,864;Enrichr Queries,291;GTEx Coexpression,1217	INHBB
liver - post-fed reversed, down	930	ZNF569	791.0	ARCHS4 Coexpression,63;Enrichr Queries,1033;GTEx Coexpression,1277	RRBP1
liver - post-fed reversed, down	931	PATZ1	791.0	ARCHS4 Coexpression,562;Enrichr Queries,252;GTEx Coexpression,1559	TNS1
liver - post-fed reversed, down	932	HOXB2	791.3	ARCHS4 Coexpression,651;Enrichr Queries,1108;GTEx Coexpression,615	
liver - post-fed reversed, down	933	BPTF	791.5	ARCHS4 Coexpression,662;GTEx Coexpression,921	
liver - post-fed reversed, down	934	ZBTB8A	791.5	ARCHS4 Coexpression,1549;GTEx Coexpression,34	TNS1
liver - post-fed reversed, down	935	EMX1	791.7	ARCHS4 Coexpression,1150;Enrichr Queries,1189;GTEx Coexpression,36	BBOX1
liver - post-fed reversed, down	936	SP8	791.7	ARCHS4 Coexpression,906;Enrichr Queries,1212;GTEx Coexpression,257	
liver - post-fed reversed, down	937	ZNF773	792.0	ARCHS4 Coexpression,1342;Enrichr Queries,717;GTEx Coexpression,317	
liver - post-fed reversed, down	938	CAMTA1	792.3	ARCHS4 Coexpression,952;Enrichr Queries,627;GTEx Coexpression,798	
liver - post-fed reversed, down	939	ZNF620	792.7	ARCHS4 Coexpression,1311;Enrichr Queries,699;GTEx Coexpression,368	
liver - post-fed reversed, down	940	TLX1	792.7	ARCHS4 Coexpression,584;Enrichr Queries,1363;GTEx Coexpression,431	
liver - post-fed reversed, down	941	KLF14	793.5	ARCHS4 Coexpression,445;Enrichr Queries,1142	
liver - post-fed reversed, down	942	IRF9	794.3	ARCHS4 Coexpression,404;Enrichr Queries,1366;ReMap ChIP-seq,267;GTEx Coexpression,1140	
liver - post-fed reversed, down	943	ZIC4	795.0	ARCHS4 Coexpression,365;Enrichr Queries,1326;GTEx Coexpression,694	
liver - post-fed reversed, down	944	ZNF99	795.0	ARCHS4 Coexpression,1506;Enrichr Queries,518;GTEx Coexpression,361	
liver - post-fed reversed, down	945	SCRT2	795.7	ARCHS4 Coexpression,1017;Enrichr Queries,952;GTEx Coexpression,418	
liver - post-fed reversed, down	946	ZNF446	796.7	ARCHS4 Coexpression,532;Enrichr Queries,800;GTEx Coexpression,1058	
liver - post-fed reversed, down	947	ZNF320	796.7	ARCHS4 Coexpression,998;Enrichr Queries,351;GTEx Coexpression,1041	TNS1
liver - post-fed reversed, down	948	DEAF1	796.8	ARCHS4 Coexpression,1600;Enrichr Queries,1109;ReMap ChIP-seq,14;GTEx Coexpression,464	RPLP2,FBXO9
liver - post-fed reversed, down	949	ZNF740	797.3	ARCHS4 Coexpression,1290;Enrichr Queries,377;ReMap ChIP-seq,48;GTEx Coexpression,1474	RPLP2,TNS1
liver - post-fed reversed, down	950	AHDC1	797.3	ARCHS4 Coexpression,1525;Enrichr Queries,311;GTEx Coexpression,556	TNS1
liver - post-fed reversed, down	951	ZNF454	797.7	ARCHS4 Coexpression,804;Enrichr Queries,499;GTEx Coexpression,1090	
liver - post-fed reversed, down	952	ZNF22	798.0	ARCHS4 Coexpression,139;Enrichr Queries,1248;GTEx Coexpression,1007	RRBP1
liver - post-fed reversed, down	953	ZNF177	798.0	ARCHS4 Coexpression,146;Enrichr Queries,1245;GTEx Coexpression,1003	RRBP1
liver - post-fed reversed, down	954	ZNF627	800.0	ARCHS4 Coexpression,92;Enrichr Queries,1143;GTEx Coexpression,1165	RRBP1
liver - post-fed reversed, down	955	PURG	800.5	ARCHS4 Coexpression,930;GTEx Coexpression,671	
liver - post-fed reversed, down	956	SP100	801.7	ARCHS4 Coexpression,1124;Enrichr Queries,966;GTEx Coexpression,315	
liver - post-fed reversed, down	957	ESX1	801.7	ARCHS4 Coexpression,32;Enrichr Queries,1277;GTEx Coexpression,1096	BBOX1
liver - post-fed reversed, down	958	ZNF19	802.0	ARCHS4 Coexpression,958;Enrichr Queries,1123;GTEx Coexpression,325	
liver - post-fed reversed, down	959	TBPL1	802.0	ARCHS4 Coexpression,208;GTEx Coexpression,1396	RRBP1
liver - post-fed reversed, down	960	ZNF79	802.7	ARCHS4 Coexpression,277;Enrichr Queries,984;GTEx Coexpression,1147	
liver - post-fed reversed, down	961	ZNF570	802.7	ARCHS4 Coexpression,1477;Enrichr Queries,263;GTEx Coexpression,668	TNS1
liver - post-fed reversed, down	962	KLF7	803.7	ARCHS4 Coexpression,610;Enrichr Queries,335;GTEx Coexpression,1466	TNS1
liver - post-fed reversed, down	963	JRK	804.0	ARCHS4 Coexpression,387;GTEx Coexpression,1221	
liver - post-fed reversed, down	964	SKI	805.0	ARCHS4 Coexpression,1491;GTEx Coexpression,119	COL27A1
liver - post-fed reversed, down	965	ELF4	805.0	ARCHS4 Coexpression,695;Enrichr Queries,934;GTEx Coexpression,786	
liver - post-fed reversed, down	966	ZNF566	805.7	ARCHS4 Coexpression,1292;Enrichr Queries,838;GTEx Coexpression,287	
liver - post-fed reversed, down	967	ZNF394	806.0	ARCHS4 Coexpression,1155;Enrichr Queries,560;GTEx Coexpression,703	
liver - post-fed reversed, down	968	ZNF782	806.0	ARCHS4 Coexpression,1016;Enrichr Queries,188;GTEx Coexpression,1214	TNS1
liver - post-fed reversed, down	969	SOX12	806.0	ARCHS4 Coexpression,245;Enrichr Queries,632;GTEx Coexpression,1541	
liver - post-fed reversed, down	970	YBX2	806.7	ARCHS4 Coexpression,1072;Enrichr Queries,343;GTEx Coexpression,1005	TNS1
liver - post-fed reversed, down	971	LTF	807.0	ARCHS4 Coexpression,668;GTEx Coexpression,946	
liver - post-fed reversed, down	972	SRCAP	807.3	ARCHS4 Coexpression,330;Enrichr Queries,569;GTEx Coexpression,1523	
liver - post-fed reversed, down	973	MYBL1	808.0	Literature ChIP-seq,153;ARCHS4 Coexpression,1484;Enrichr Queries,1117;GTEx Coexpression,478	
liver - post-fed reversed, down	974	NOBOX	808.0	ARCHS4 Coexpression,646;Enrichr Queries,1257;GTEx Coexpression,521	
liver - post-fed reversed, down	975	ZNF326	809.0	ARCHS4 Coexpression,1218;Enrichr Queries,532;GTEx Coexpression,677	
liver - post-fed reversed, down	976	ZNF587	809.3	ARCHS4 Coexpression,1147;Enrichr Queries,1166;GTEx Coexpression,115	RRBP1
liver - post-fed reversed, down	977	MSC	809.7	ARCHS4 Coexpression,677;Enrichr Queries,305;GTEx Coexpression,1447	TNS1
liver - post-fed reversed, down	978	ZNF44	809.7	ARCHS4 Coexpression,1003;Enrichr Queries,389;GTEx Coexpression,1037	TNS1
liver - post-fed reversed, down	979	ZNF469	811.0	ARCHS4 Coexpression,83;GTEx Coexpression,1539	RRBP1
liver - post-fed reversed, down	980	ZNF488	811.5	ARCHS4 Coexpression,1563;Enrichr Queries,60	TNS1
liver - post-fed reversed, down	981	CPXCR1	812.0	ARCHS4 Coexpression,444;Enrichr Queries,462;GTEx Coexpression,1530	BBOX1
liver - post-fed reversed, down	982	ZNF335	812.8	ARCHS4 Coexpression,1041;Enrichr Queries,493;ReMap ChIP-seq,297;GTEx Coexpression,1420	
liver - post-fed reversed, down	983	SP9	813.0	ARCHS4 Coexpression,678;GTEx Coexpression,948	
liver - post-fed reversed, down	984	ZNF735	813.0	ARCHS4 Coexpression,1014;GTEx Coexpression,612	
liver - post-fed reversed, down	985	ZNF860	813.0	ARCHS4 Coexpression,1159;GTEx Coexpression,467	
liver - post-fed reversed, down	986	NR2F1	813.3	ARCHS4 Coexpression,1088;Enrichr Queries,1090;ReMap ChIP-seq,113;GTEx Coexpression,962	RPLP2
liver - post-fed reversed, down	987	DMRTC2	815.7	ARCHS4 Coexpression,436;Enrichr Queries,1262;GTEx Coexpression,749	
liver - post-fed reversed, down	988	HES2	815.7	ARCHS4 Coexpression,856;Enrichr Queries,975;GTEx Coexpression,616	
liver - post-fed reversed, down	989	ZNF765	815.7	ARCHS4 Coexpression,991;Enrichr Queries,714;GTEx Coexpression,742	
liver - post-fed reversed, down	990	ZNF16	816.0	ARCHS4 Coexpression,881;Enrichr Queries,1077;GTEx Coexpression,490	
liver - post-fed reversed, down	991	ZNF140	817.7	ARCHS4 Coexpression,68;Enrichr Queries,833;GTEx Coexpression,1552	RRBP1
