Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - post-fed reversed, down	712	ZNF776	678.3	ARCHS4 Coexpression,604;Enrichr Queries,515;GTEx Coexpression,916	
adipose - post-fed reversed, down	713	ZNF362	678.3	ARCHS4 Coexpression,99;Enrichr Queries,905;GTEx Coexpression,1031	LLGL1,NFATC4
adipose - post-fed reversed, down	714	RARB	679.0	Literature ChIP-seq,105;ARCHS4 Coexpression,1213;Enrichr Queries,1276;GTEx Coexpression,122	ATP8B3,KIAA0753
adipose - post-fed reversed, down	715	MYT1	679.0	ARCHS4 Coexpression,1342;Enrichr Queries,154;GTEx Coexpression,541	
adipose - post-fed reversed, down	716	ZNF283	679.0	ARCHS4 Coexpression,264;Enrichr Queries,524;GTEx Coexpression,1249	ATP8B3
adipose - post-fed reversed, down	717	ETV5	680.0	ARCHS4 Coexpression,486;Enrichr Queries,559;GTEx Coexpression,995	CCDC88B
adipose - post-fed reversed, down	718	CREB3	680.3	ARCHS4 Coexpression,789;Enrichr Queries,864;ReMap ChIP-seq,204;GTEx Coexpression,864	PIGV
adipose - post-fed reversed, down	719	ZNF532	680.7	ARCHS4 Coexpression,461;Enrichr Queries,1012;GTEx Coexpression,569	LLGL1
adipose - post-fed reversed, down	720	ZNF555	681.3	ARCHS4 Coexpression,593;Enrichr Queries,140;GTEx Coexpression,1311	ATP8B3
adipose - post-fed reversed, down	721	BHLHE22	681.3	ARCHS4 Coexpression,1385;ReMap ChIP-seq,107;GTEx Coexpression,552	CCDC88B,CDC42BPG,NDUFA4L2
adipose - post-fed reversed, down	722	HMG20A	681.7	ARCHS4 Coexpression,1061;Enrichr Queries,574;GTEx Coexpression,410	
adipose - post-fed reversed, down	723	MTERF3	682.0	ARCHS4 Coexpression,398;GTEx Coexpression,966	MLLT6
adipose - post-fed reversed, down	724	ZNF180	682.0	ARCHS4 Coexpression,88;Enrichr Queries,1041;GTEx Coexpression,917	NEURL4,EML3
adipose - post-fed reversed, down	725	FOSB	682.7	ARCHS4 Coexpression,55;Enrichr Queries,711;GTEx Coexpression,1282	CCDC88B,EML3,MLLT6
adipose - post-fed reversed, down	726	ZNF608	683.0	ARCHS4 Coexpression,484;Enrichr Queries,1202;GTEx Coexpression,363	NDUFA4L2,LLGL1
adipose - post-fed reversed, down	727	HNF1A	683.7	ARCHS4 Coexpression,995;Enrichr Queries,471;GTEx Coexpression,585	
adipose - post-fed reversed, down	728	SKI	684.5	ARCHS4 Coexpression,26;GTEx Coexpression,1343	NEURL4,LLGL1,MLLT6
adipose - post-fed reversed, down	729	FOXR1	684.7	ARCHS4 Coexpression,1325;Enrichr Queries,11;GTEx Coexpression,718	CCDC88B
adipose - post-fed reversed, down	730	SIX2	686.0	ARCHS4 Coexpression,340;Enrichr Queries,1034;ReMap ChIP-seq,236;GTEx Coexpression,1134	NDUFA4L2,LLGL1
adipose - post-fed reversed, down	731	SP3	687.3	ARCHS4 Coexpression,351;Enrichr Queries,610;GTEx Coexpression,1101	AHCTF1
adipose - post-fed reversed, down	732	PBX4	688.0	ARCHS4 Coexpression,1052;Enrichr Queries,198;GTEx Coexpression,814	
adipose - post-fed reversed, down	733	NR1I2	688.3	Literature ChIP-seq,134;ARCHS4 Coexpression,1071;Enrichr Queries,757;GTEx Coexpression,791	
adipose - post-fed reversed, down	734	ZNF804A	688.3	ARCHS4 Coexpression,792;Enrichr Queries,331;GTEx Coexpression,942	
adipose - post-fed reversed, down	735	TCF7L2	688.3	Literature ChIP-seq,139;ARCHS4 Coexpression,1522;ENCODE ChIP-seq,26;Enrichr Queries,982;ReMap ChIP-seq,46;GTEx Coexpression,1415	CCDC88B,NEURL4,CDC42BPG,WDR90,KIAA0753,REXO4,MLLT6,NFATC4
adipose - post-fed reversed, down	736	JDP2	688.7	ARCHS4 Coexpression,968;Enrichr Queries,528;GTEx Coexpression,570	
adipose - post-fed reversed, down	737	ZNF778	688.7	ARCHS4 Coexpression,1447;Enrichr Queries,232;GTEx Coexpression,387	
adipose - post-fed reversed, down	738	HES3	689.7	ARCHS4 Coexpression,452;Enrichr Queries,1080;GTEx Coexpression,537	LLGL1
adipose - post-fed reversed, down	739	ZNF207	690.0	ARCHS4 Coexpression,1429;Enrichr Queries,177;ReMap ChIP-seq,67;GTEx Coexpression,1087	CDC42BPG,WDR90,NFATC4,MLLT6
adipose - post-fed reversed, down	740	ZFP57	690.3	ARCHS4 Coexpression,1035;Enrichr Queries,837;GTEx Coexpression,199	LLGL1
adipose - post-fed reversed, down	741	ZNF614	691.0	ARCHS4 Coexpression,246;GTEx Coexpression,1136	EML3
adipose - post-fed reversed, down	742	HOXA4	691.7	ARCHS4 Coexpression,840;Enrichr Queries,1089;GTEx Coexpression,146	KIAA0753
adipose - post-fed reversed, down	743	ZNF648	692.0	ARCHS4 Coexpression,1206;Enrichr Queries,453;GTEx Coexpression,417	
adipose - post-fed reversed, down	744	BACH1	692.7	Literature ChIP-seq,124;ARCHS4 Coexpression,1346;ENCODE ChIP-seq,96;Enrichr Queries,1037;ReMap ChIP-seq,88;GTEx Coexpression,1465	CCDC88B,WDR90,SECISBP2,EML3,MLLT6
adipose - post-fed reversed, down	745	THAP12	693.0	ARCHS4 Coexpression,387;GTEx Coexpression,999	AHCTF1
adipose - post-fed reversed, down	746	PHOX2A	694.0	ARCHS4 Coexpression,653;Enrichr Queries,10;GTEx Coexpression,1419	NFATC4
adipose - post-fed reversed, down	747	RHOXF1	694.0	ARCHS4 Coexpression,1003;Enrichr Queries,450;GTEx Coexpression,629	
adipose - post-fed reversed, down	748	ZFHX2	694.3	ARCHS4 Coexpression,782;Enrichr Queries,233;GTEx Coexpression,1068	
adipose - post-fed reversed, down	749	ZNF843	694.7	ARCHS4 Coexpression,324;Enrichr Queries,695;GTEx Coexpression,1065	ATP8B3
adipose - post-fed reversed, down	750	CREM	694.8	Literature ChIP-seq,101;ARCHS4 Coexpression,1064;Enrichr Queries,872;ReMap ChIP-seq,36;GTEx Coexpression,1401	NEURL4,AHCTF1,CDC42BPG,WDR90,SECISBP2,PIGV,EML3,MLLT6
adipose - post-fed reversed, down	751	HOXC13	695.0	ARCHS4 Coexpression,559;Enrichr Queries,1130;GTEx Coexpression,396	CDC42BPG
adipose - post-fed reversed, down	752	ZNF721	695.7	ARCHS4 Coexpression,285;Enrichr Queries,943;GTEx Coexpression,859	EML3
adipose - post-fed reversed, down	753	ZNF343	696.0	ARCHS4 Coexpression,928;Enrichr Queries,164;GTEx Coexpression,996	
adipose - post-fed reversed, down	754	ZNF578	697.3	ARCHS4 Coexpression,1562;Enrichr Queries,417;GTEx Coexpression,113	AHCTF1
adipose - post-fed reversed, down	755	ZNF804B	699.0	ARCHS4 Coexpression,696;Enrichr Queries,866;GTEx Coexpression,535	
adipose - post-fed reversed, down	756	MYT1L	699.7	ARCHS4 Coexpression,729;Enrichr Queries,359;GTEx Coexpression,1011	
adipose - post-fed reversed, down	757	HIF3A	701.7	ARCHS4 Coexpression,978;Enrichr Queries,947;GTEx Coexpression,180	NFATC4
adipose - post-fed reversed, down	758	HOXA1	702.3	ARCHS4 Coexpression,657;Enrichr Queries,966;GTEx Coexpression,484	
adipose - post-fed reversed, down	759	TCF7L1	702.7	ARCHS4 Coexpression,957;Enrichr Queries,1081;GTEx Coexpression,70	NFATC4
adipose - post-fed reversed, down	760	ZFP91	703.3	ARCHS4 Coexpression,481;Enrichr Queries,112;GTEx Coexpression,1517	AHCTF1
adipose - post-fed reversed, down	761	SOX10	703.5	ARCHS4 Coexpression,304;Enrichr Queries,834;ReMap ChIP-seq,268;GTEx Coexpression,1408	LLGL1
adipose - post-fed reversed, down	762	ESRRB	704.5	Literature ChIP-seq,63;ARCHS4 Coexpression,980;Enrichr Queries,1210;GTEx Coexpression,565	ATP8B3,MLLT6
adipose - post-fed reversed, down	763	ARID3C	704.5	ARCHS4 Coexpression,936;GTEx Coexpression,473	
adipose - post-fed reversed, down	764	PAX9	704.7	ARCHS4 Coexpression,437;Enrichr Queries,1184;GTEx Coexpression,493	CDC42BPG
adipose - post-fed reversed, down	765	ZNF594	705.3	ARCHS4 Coexpression,1620;Enrichr Queries,205;GTEx Coexpression,291	NEURL4
adipose - post-fed reversed, down	766	CDX1	705.3	ARCHS4 Coexpression,924;Enrichr Queries,536;GTEx Coexpression,656	
adipose - post-fed reversed, down	767	DNTTIP1	705.5	ARCHS4 Coexpression,944;GTEx Coexpression,467	
adipose - post-fed reversed, down	768	CENPX	706.0	GTEx Coexpression,706	
adipose - post-fed reversed, down	769	PATZ1	707.7	ARCHS4 Coexpression,510;Enrichr Queries,46;GTEx Coexpression,1567	LLGL1,MLLT6
adipose - post-fed reversed, down	770	ZNF230	708.0	ARCHS4 Coexpression,926;Enrichr Queries,408;GTEx Coexpression,790	
adipose - post-fed reversed, down	771	EGR3	708.0	ARCHS4 Coexpression,681;Enrichr Queries,627;GTEx Coexpression,816	
adipose - post-fed reversed, down	772	ZNF605	708.7	ARCHS4 Coexpression,1363;Enrichr Queries,657;GTEx Coexpression,106	NEURL4
adipose - post-fed reversed, down	773	NPAS4	709.3	ARCHS4 Coexpression,1030;Enrichr Queries,495;GTEx Coexpression,603	
adipose - post-fed reversed, down	774	ZNF816	710.0	ARCHS4 Coexpression,236;GTEx Coexpression,1184	NEURL4
adipose - post-fed reversed, down	775	TPRX1	710.3	ARCHS4 Coexpression,1284;Enrichr Queries,462;GTEx Coexpression,385	ATP8B3
adipose - post-fed reversed, down	776	ZNF302	710.7	ARCHS4 Coexpression,921;Enrichr Queries,935;GTEx Coexpression,276	NEURL4
adipose - post-fed reversed, down	777	ZNF628	712.3	ARCHS4 Coexpression,987;Enrichr Queries,110;GTEx Coexpression,1040	CDC42BPG
adipose - post-fed reversed, down	778	GRHL3	713.0	ARCHS4 Coexpression,444;Enrichr Queries,697;GTEx Coexpression,998	CDC42BPG
adipose - post-fed reversed, down	779	ZNF888	713.0	GTEx Coexpression,713	
adipose - post-fed reversed, down	780	MYRF	713.5	ARCHS4 Coexpression,1334;GTEx Coexpression,93	LLGL1
adipose - post-fed reversed, down	781	HAND2	714.0	ARCHS4 Coexpression,726;Enrichr Queries,1197;GTEx Coexpression,219	NFATC4
adipose - post-fed reversed, down	782	SNAI2	714.5	ARCHS4 Coexpression,240;Enrichr Queries,1165;ReMap ChIP-seq,4;GTEx Coexpression,1449	CCDC88B,NEURL4,ATP8B3,CDC42BPG,WDR90,NDUFA4L2,LLGL1,NFATC4
adipose - post-fed reversed, down	783	ZNF791	715.3	ARCHS4 Coexpression,1243;Enrichr Queries,29;GTEx Coexpression,874	AHCTF1
adipose - post-fed reversed, down	784	ZFP82	716.7	ARCHS4 Coexpression,311;Enrichr Queries,860;GTEx Coexpression,979	NEURL4
adipose - post-fed reversed, down	785	ZNF567	716.7	ARCHS4 Coexpression,832;Enrichr Queries,1203;GTEx Coexpression,115	AHCTF1
adipose - post-fed reversed, down	786	NR6A1	717.0	ARCHS4 Coexpression,1094;Enrichr Queries,892;GTEx Coexpression,165	ATP8B3
adipose - post-fed reversed, down	787	SPEN	717.5	ARCHS4 Coexpression,123;GTEx Coexpression,1312	NEURL4,MLLT6
adipose - post-fed reversed, down	788	ZNF558	717.7	ARCHS4 Coexpression,1374;Enrichr Queries,489;GTEx Coexpression,290	NFATC4
adipose - post-fed reversed, down	789	ZNF670	718.0	ARCHS4 Coexpression,1418;Enrichr Queries,18	AHCTF1
adipose - post-fed reversed, down	790	ZNF684	718.0	ARCHS4 Coexpression,130;Enrichr Queries,763;GTEx Coexpression,1261	NEURL4,ATP8B3
adipose - post-fed reversed, down	791	HNF1B	718.0	ARCHS4 Coexpression,739;Enrichr Queries,1153;ReMap ChIP-seq,262	
adipose - post-fed reversed, down	792	EBF1	718.2	ARCHS4 Coexpression,660;ENCODE ChIP-seq,49;Enrichr Queries,1217;ReMap ChIP-seq,92;GTEx Coexpression,1573	CCDC88B,CDC42BPG,WDR90,HPS1,EML3,NFATC4
adipose - post-fed reversed, down	793	PKNOX2	718.3	ARCHS4 Coexpression,949;Enrichr Queries,1118;GTEx Coexpression,88	NEURL4
adipose - post-fed reversed, down	794	NFIC	718.6	ARCHS4 Coexpression,1454;ENCODE ChIP-seq,20;Enrichr Queries,875;ReMap ChIP-seq,114;GTEx Coexpression,1130	WDR90,SECISBP2,HPS1,PIGV,REXO4,MLLT6
adipose - post-fed reversed, down	795	ZNF514	718.7	ARCHS4 Coexpression,848;Enrichr Queries,1134;GTEx Coexpression,174	NFATC4
adipose - post-fed reversed, down	796	OSR1	719.5	ARCHS4 Coexpression,229;GTEx Coexpression,1210	NFATC4
adipose - post-fed reversed, down	797	ZNF16	719.7	ARCHS4 Coexpression,590;Enrichr Queries,919;GTEx Coexpression,650	NEURL4
adipose - post-fed reversed, down	798	ZNF678	720.3	ARCHS4 Coexpression,1541;Enrichr Queries,96;GTEx Coexpression,524	AHCTF1
adipose - post-fed reversed, down	799	ZNF680	720.7	ARCHS4 Coexpression,268;Enrichr Queries,795;GTEx Coexpression,1099	EML3
adipose - post-fed reversed, down	800	HES2	720.7	ARCHS4 Coexpression,1053;Enrichr Queries,780;GTEx Coexpression,329	CDC42BPG
adipose - post-fed reversed, down	801	HBP1	720.8	ARCHS4 Coexpression,775;Enrichr Queries,1067;ReMap ChIP-seq,83;GTEx Coexpression,958	NEURL4,WDR90,EML3,MLLT6
adipose - post-fed reversed, down	802	NR4A3	721.0	ARCHS4 Coexpression,746;Enrichr Queries,550;GTEx Coexpression,867	
adipose - post-fed reversed, down	803	ZNF639	723.5	ARCHS4 Coexpression,1263;Enrichr Queries,73;ReMap ChIP-seq,3;GTEx Coexpression,1555	CCDC88B,NEURL4,AHCTF1,CDC42BPG,WDR90,PIGV,EML3,MLLT6
adipose - post-fed reversed, down	804	ZMAT1	725.0	ARCHS4 Coexpression,661;Enrichr Queries,250;GTEx Coexpression,1264	
adipose - post-fed reversed, down	805	PKNOX1	725.0	ARCHS4 Coexpression,1088;Enrichr Queries,802;ReMap ChIP-seq,63;GTEx Coexpression,947	CCDC88B,CDC42BPG,EML3,MLLT6
adipose - post-fed reversed, down	806	ZNF695	725.3	ARCHS4 Coexpression,96;Enrichr Queries,1141;GTEx Coexpression,939	EML3,MLLT6
adipose - post-fed reversed, down	807	ZNF506	725.7	ARCHS4 Coexpression,1375;Enrichr Queries,636;GTEx Coexpression,166	CCDC88B
adipose - post-fed reversed, down	808	ZNF124	725.7	ARCHS4 Coexpression,1428;Enrichr Queries,83;GTEx Coexpression,666	AHCTF1
adipose - post-fed reversed, down	809	NR3C2	726.0	ARCHS4 Coexpression,644;Enrichr Queries,1099;GTEx Coexpression,435	
adipose - post-fed reversed, down	810	POU6F1	726.7	ARCHS4 Coexpression,1579;Enrichr Queries,68;GTEx Coexpression,533	MLLT6
adipose - post-fed reversed, down	811	ZNF37A	726.7	ARCHS4 Coexpression,1356;Enrichr Queries,100;GTEx Coexpression,724	AHCTF1
adipose - post-fed reversed, down	812	ZNF827	727.0	ARCHS4 Coexpression,1092;Enrichr Queries,899;GTEx Coexpression,190	NEURL4
adipose - post-fed reversed, down	813	DACH2	727.0	ARCHS4 Coexpression,756;Enrichr Queries,142;GTEx Coexpression,1283	
adipose - post-fed reversed, down	814	ZNF117	727.7	ARCHS4 Coexpression,768;Enrichr Queries,1314;GTEx Coexpression,101	EML3
adipose - post-fed reversed, down	815	YBX2	728.0	ARCHS4 Coexpression,342;Enrichr Queries,746;GTEx Coexpression,1096	CDC42BPG
adipose - post-fed reversed, down	816	TBX2	728.7	ARCHS4 Coexpression,896;Enrichr Queries,59;GTEx Coexpression,1231	NFATC4
adipose - post-fed reversed, down	817	RFX2	728.8	ARCHS4 Coexpression,730;Enrichr Queries,694;ReMap ChIP-seq,109;GTEx Coexpression,1382	CDC42BPG,KIAA0753,NDUFA4L2
adipose - post-fed reversed, down	818	SMAD9	729.0	ARCHS4 Coexpression,356;Enrichr Queries,1093;GTEx Coexpression,738	EML3
adipose - post-fed reversed, down	819	CREB5	729.7	ARCHS4 Coexpression,453;Enrichr Queries,1211;GTEx Coexpression,525	CCDC88B
adipose - post-fed reversed, down	820	ZIC1	729.7	ARCHS4 Coexpression,260;Enrichr Queries,1149;GTEx Coexpression,780	LLGL1
adipose - post-fed reversed, down	821	ARNTL	730.8	ARCHS4 Coexpression,319;Enrichr Queries,1232;ReMap ChIP-seq,229;GTEx Coexpression,1143	CCDC88B,SECISBP2
adipose - post-fed reversed, down	822	ELK3	731.0	Literature ChIP-seq,9;ARCHS4 Coexpression,834;Enrichr Queries,522;GTEx Coexpression,1559	AHCTF1,CDC42BPG,HPS1,NFATC4,MLLT6
adipose - post-fed reversed, down	823	NR1I3	731.0	ARCHS4 Coexpression,958;Enrichr Queries,707;GTEx Coexpression,528	
adipose - post-fed reversed, down	824	ZNF799	731.0	ARCHS4 Coexpression,249;Enrichr Queries,909;GTEx Coexpression,1035	NEURL4
adipose - post-fed reversed, down	825	ATOH8	731.0	ARCHS4 Coexpression,294;Enrichr Queries,968;GTEx Coexpression,931	NFATC4
adipose - post-fed reversed, down	826	DZIP1	731.3	ARCHS4 Coexpression,703;Enrichr Queries,604;GTEx Coexpression,887	
adipose - post-fed reversed, down	827	SOX9	731.8	Literature ChIP-seq,110;ARCHS4 Coexpression,1417;Enrichr Queries,580;ReMap ChIP-seq,72;GTEx Coexpression,1480	SECISBP2,CDC42BPG,WDR90,EML3
adipose - post-fed reversed, down	828	ZNF583	732.7	ARCHS4 Coexpression,771;Enrichr Queries,845;GTEx Coexpression,582	
adipose - post-fed reversed, down	829	THAP8	733.0	ARCHS4 Coexpression,727;Enrichr Queries,109;GTEx Coexpression,1363	NFATC4
adipose - post-fed reversed, down	830	NEUROD2	733.3	Literature ChIP-seq,71;ARCHS4 Coexpression,1089;Enrichr Queries,1086;GTEx Coexpression,687	CDC42BPG,NDUFA4L2
adipose - post-fed reversed, down	831	BHLHE23	733.5	ARCHS4 Coexpression,763;GTEx Coexpression,704	
adipose - post-fed reversed, down	832	ZNF429	735.3	ARCHS4 Coexpression,1388;Enrichr Queries,375;GTEx Coexpression,443	
adipose - post-fed reversed, down	833	ATF5	736.3	ARCHS4 Coexpression,1055;Enrichr Queries,576;GTEx Coexpression,578	
adipose - post-fed reversed, down	834	OLIG2	737.0	Literature ChIP-seq,48;ARCHS4 Coexpression,1488;Enrichr Queries,1291;GTEx Coexpression,121	CCDC88B,NDUFA4L2,LLGL1
adipose - post-fed reversed, down	835	ZNF83	737.5	ARCHS4 Coexpression,1433;Enrichr Queries,1096;ReMap ChIP-seq,199;GTEx Coexpression,222	AHCTF1,NFATC4
adipose - post-fed reversed, down	836	TBXT	737.5	ARCHS4 Coexpression,209;Enrichr Queries,1347;ReMap ChIP-seq,270;GTEx Coexpression,1124	NEURL4,WDR90
adipose - post-fed reversed, down	837	HOXB9	738.7	ARCHS4 Coexpression,892;Enrichr Queries,868;GTEx Coexpression,456	
adipose - post-fed reversed, down	838	TIGD2	740.3	ARCHS4 Coexpression,1260;Enrichr Queries,490;GTEx Coexpression,471	
adipose - post-fed reversed, down	839	SP110	740.7	ARCHS4 Coexpression,360;Enrichr Queries,1312;GTEx Coexpression,550	CCDC88B
adipose - post-fed reversed, down	840	ELF5	741.2	Literature ChIP-seq,55;ARCHS4 Coexpression,1524;Enrichr Queries,955;ReMap ChIP-seq,194;GTEx Coexpression,978	SECISBP2,HPS1,REXO4
adipose - post-fed reversed, down	841	BARX2	741.3	ARCHS4 Coexpression,503;Enrichr Queries,709;GTEx Coexpression,1012	CDC42BPG
adipose - post-fed reversed, down	842	ZSCAN29	741.3	ARCHS4 Coexpression,1199;Enrichr Queries,185;GTEx Coexpression,840	
adipose - post-fed reversed, down	843	ZSCAN5B	741.3	ARCHS4 Coexpression,1327;Enrichr Queries,239;GTEx Coexpression,658	
adipose - post-fed reversed, down	844	ZNF146	741.3	ARCHS4 Coexpression,651;Enrichr Queries,479;GTEx Coexpression,1094	
adipose - post-fed reversed, down	845	MSANTD1	741.5	ARCHS4 Coexpression,242;GTEx Coexpression,1241	SECISBP2
adipose - post-fed reversed, down	846	KLF12	741.7	ARCHS4 Coexpression,1366;Enrichr Queries,722;GTEx Coexpression,137	CDC42BPG
adipose - post-fed reversed, down	847	ZSCAN20	741.7	ARCHS4 Coexpression,787;Enrichr Queries,208;GTEx Coexpression,1230	
adipose - post-fed reversed, down	848	OLIG3	742.3	ARCHS4 Coexpression,527;Enrichr Queries,1331;GTEx Coexpression,369	CDC42BPG,LLGL1
adipose - post-fed reversed, down	849	GTF2IRD1	742.5	ARCHS4 Coexpression,464;GTEx Coexpression,1021	WDR90
adipose - post-fed reversed, down	850	ZNF182	742.7	ARCHS4 Coexpression,402;Enrichr Queries,257;GTEx Coexpression,1569	CCDC88B
adipose - post-fed reversed, down	851	ZNF574	743.0	ARCHS4 Coexpression,855;Enrichr Queries,1008;GTEx Coexpression,366	ATP8B3
adipose - post-fed reversed, down	852	RHOXF2B	743.3	ARCHS4 Coexpression,975;Enrichr Queries,171;GTEx Coexpression,1084	
adipose - post-fed reversed, down	853	HIVEP1	744.0	ARCHS4 Coexpression,1258;Enrichr Queries,575;GTEx Coexpression,399	
adipose - post-fed reversed, down	854	NR4A2	744.3	Literature ChIP-seq,153;ARCHS4 Coexpression,820;Enrichr Queries,771;GTEx Coexpression,1233	
adipose - post-fed reversed, down	855	ZNF521	744.3	ARCHS4 Coexpression,502;Enrichr Queries,1145;GTEx Coexpression,586	NFATC4
adipose - post-fed reversed, down	856	ZNF576	747.7	ARCHS4 Coexpression,530;Enrichr Queries,565;GTEx Coexpression,1148	NEURL4
adipose - post-fed reversed, down	857	ZNF729	749.0	ARCHS4 Coexpression,1326;GTEx Coexpression,172	ATP8B3
adipose - post-fed reversed, down	858	REPIN1	749.7	ARCHS4 Coexpression,133;Enrichr Queries,1072;GTEx Coexpression,1044	NEURL4,MLLT6
adipose - post-fed reversed, down	859	ZNF564	749.7	ARCHS4 Coexpression,964;Enrichr Queries,237;GTEx Coexpression,1048	
adipose - post-fed reversed, down	860	EEA1	751.0	ARCHS4 Coexpression,1164;Enrichr Queries,389;GTEx Coexpression,700	
adipose - post-fed reversed, down	861	THAP2	752.0	ARCHS4 Coexpression,1525;Enrichr Queries,584;GTEx Coexpression,147	EML3
adipose - post-fed reversed, down	862	ZBTB45	752.3	ARCHS4 Coexpression,514;Enrichr Queries,680;GTEx Coexpression,1063	NEURL4
adipose - post-fed reversed, down	863	NHLH2	752.3	ARCHS4 Coexpression,899;Enrichr Queries,836;GTEx Coexpression,522	
adipose - post-fed reversed, down	864	ZNF510	753.0	ARCHS4 Coexpression,529;Enrichr Queries,1238;GTEx Coexpression,492	AHCTF1
adipose - post-fed reversed, down	865	HIF1A	753.6	Literature ChIP-seq,148;ARCHS4 Coexpression,1231;Enrichr Queries,670;ReMap ChIP-seq,232;GTEx Coexpression,1487	WDR90
adipose - post-fed reversed, down	866	ZNF677	753.7	ARCHS4 Coexpression,429;Enrichr Queries,434;GTEx Coexpression,1398	NEURL4
adipose - post-fed reversed, down	867	HLF	753.7	ARCHS4 Coexpression,1253;Enrichr Queries,855;GTEx Coexpression,153	KIAA0753
adipose - post-fed reversed, down	868	E2F3	754.0	ARCHS4 Coexpression,682;Enrichr Queries,978;GTEx Coexpression,602	
adipose - post-fed reversed, down	869	MSX2	755.0	ARCHS4 Coexpression,534;Enrichr Queries,703;GTEx Coexpression,1028	CDC42BPG
adipose - post-fed reversed, down	870	IRX2	755.3	ARCHS4 Coexpression,880;Enrichr Queries,1125;GTEx Coexpression,261	CDC42BPG
adipose - post-fed reversed, down	871	TBPL1	756.5	ARCHS4 Coexpression,78;GTEx Coexpression,1435	NEURL4,EML3,MLLT6
adipose - post-fed reversed, down	872	TCFL5	757.3	ARCHS4 Coexpression,241;Enrichr Queries,1060;GTEx Coexpression,971	AHCTF1
adipose - post-fed reversed, down	873	ZNF703	758.3	ARCHS4 Coexpression,415;Enrichr Queries,1071;GTEx Coexpression,789	NEURL4
adipose - post-fed reversed, down	874	ZNF169	758.3	ARCHS4 Coexpression,1101;Enrichr Queries,844;GTEx Coexpression,330	CCDC88B
adipose - post-fed reversed, down	875	NFAT5	758.7	ARCHS4 Coexpression,622;Enrichr Queries,590;GTEx Coexpression,1064	
adipose - post-fed reversed, down	876	ZNF625	759.3	ARCHS4 Coexpression,124;Enrichr Queries,1085;GTEx Coexpression,1069	NEURL4,EML3
adipose - post-fed reversed, down	877	ZNF30	760.0	ARCHS4 Coexpression,1279;Enrichr Queries,200;GTEx Coexpression,801	
adipose - post-fed reversed, down	878	SEBOX	761.0	ARCHS4 Coexpression,1183;Enrichr Queries,339	
adipose - post-fed reversed, down	879	TFDP3	762.0	ARCHS4 Coexpression,841;Enrichr Queries,398;GTEx Coexpression,1047	
adipose - post-fed reversed, down	880	MLX	762.0	ARCHS4 Coexpression,877;Enrichr Queries,338;GTEx Coexpression,1071	
adipose - post-fed reversed, down	881	ZNF781	762.3	ARCHS4 Coexpression,1352;Enrichr Queries,360;GTEx Coexpression,575	
adipose - post-fed reversed, down	882	MEF2C	763.0	ARCHS4 Coexpression,1238;ENCODE ChIP-seq,117;Enrichr Queries,1274;ReMap ChIP-seq,160;GTEx Coexpression,1026	SECISBP2,CDC42BPG
adipose - post-fed reversed, down	883	ONECUT1	763.5	ARCHS4 Coexpression,873;Enrichr Queries,1142;ReMap ChIP-seq,251;GTEx Coexpression,788	
adipose - post-fed reversed, down	884	PRDM5	764.8	Literature ChIP-seq,51;ARCHS4 Coexpression,1555;Enrichr Queries,1292;GTEx Coexpression,161	SECISBP2,REXO4,NFATC4
adipose - post-fed reversed, down	885	E2F5	765.0	ARCHS4 Coexpression,1344;Enrichr Queries,1127;ReMap ChIP-seq,198;GTEx Coexpression,391	CCDC88B
adipose - post-fed reversed, down	886	ZBTB2	766.0	ARCHS4 Coexpression,1148;Enrichr Queries,761;GTEx Coexpression,389	
adipose - post-fed reversed, down	887	CHCHD3	766.0	ARCHS4 Coexpression,925;GTEx Coexpression,607	
adipose - post-fed reversed, down	888	ZNF419	766.0	ARCHS4 Coexpression,1225;Enrichr Queries,891;GTEx Coexpression,182	NEURL4
adipose - post-fed reversed, down	889	DBX2	767.0	ARCHS4 Coexpression,1610;Enrichr Queries,572;GTEx Coexpression,119	LLGL1
adipose - post-fed reversed, down	890	ZNF7	767.3	ARCHS4 Coexpression,1122;Enrichr Queries,596;GTEx Coexpression,584	
adipose - post-fed reversed, down	891	ZNF300	767.7	ARCHS4 Coexpression,1276;Enrichr Queries,1003;GTEx Coexpression,24	SECISBP2,NFATC4
adipose - post-fed reversed, down	892	ZNF296	767.7	ARCHS4 Coexpression,738;Enrichr Queries,1182;GTEx Coexpression,383	CCDC88B
adipose - post-fed reversed, down	893	IKZF3	769.3	ARCHS4 Coexpression,119;Enrichr Queries,830;GTEx Coexpression,1359	CCDC88B,MLLT6
adipose - post-fed reversed, down	894	IRF9	771.0	ARCHS4 Coexpression,459;Enrichr Queries,1360;ReMap ChIP-seq,60;GTEx Coexpression,1205	CCDC88B,CDC42BPG,NDUFA4L2,PIGV
adipose - post-fed reversed, down	895	ZNF165	771.3	ARCHS4 Coexpression,623;Enrichr Queries,760;ReMap ChIP-seq,291;GTEx Coexpression,1411	
adipose - post-fed reversed, down	896	MXI1	771.8	ARCHS4 Coexpression,1398;ENCODE ChIP-seq,22;Enrichr Queries,953;ReMap ChIP-seq,99;GTEx Coexpression,1387	NEURL4,WDR90,PIGV,REXO4,LLGL1,EML3,MLLT6
adipose - post-fed reversed, down	897	ZUP1	772.7	ARCHS4 Coexpression,1526;Enrichr Queries,212;GTEx Coexpression,580	
