Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - post-fed reversed, up	715	ZNF589	678.3	ARCHS4 Coexpression,359;Enrichr Queries,1227;ReMap ChIP-seq,63;GTEx Coexpression,1064	NT5E,ASPH,ELOVL5,PRKAR2B,ADIPOQ,CALM2
adipose - post-fed reversed, up	716	HOXA10	678.7	ARCHS4 Coexpression,687;Enrichr Queries,1143;GTEx Coexpression,206	AGL,DMD
adipose - post-fed reversed, up	717	NR5A1	679.3	ARCHS4 Coexpression,588;Enrichr Queries,1292;GTEx Coexpression,158	KLB,GSTA4,IDH1
adipose - post-fed reversed, up	718	ZNF583	680.0	ARCHS4 Coexpression,803;Enrichr Queries,633;GTEx Coexpression,604	APPBP2,SESN3,ASPA
adipose - post-fed reversed, up	719	DPF3	680.3	ARCHS4 Coexpression,381;Enrichr Queries,208;GTEx Coexpression,1452	NT5E,AGL,DMD,AQP1,ROBO1
adipose - post-fed reversed, up	720	ZIK1	681.0	ARCHS4 Coexpression,483;Enrichr Queries,677;GTEx Coexpression,883	IDH1,GPM6B
adipose - post-fed reversed, up	721	ETV4	681.3	ARCHS4 Coexpression,739;Enrichr Queries,435;ReMap ChIP-seq,94;GTEx Coexpression,1457	PRDX2,NT5E,GGCX,SERPINF1,IDH1,CFL1,CNTN1
adipose - post-fed reversed, up	722	RBAK	682.0	ARCHS4 Coexpression,1537;Enrichr Queries,269;GTEx Coexpression,240	MFSD8,USP47,UBE4A,ITGAV,ZHX1
adipose - post-fed reversed, up	723	ZNF146	682.3	ARCHS4 Coexpression,347;Enrichr Queries,405;GTEx Coexpression,1295	YWHAQ,GLO1,IDH1,CFL1
adipose - post-fed reversed, up	724	RFX5	682.8	ARCHS4 Coexpression,1218;ENCODE ChIP-seq,28;Enrichr Queries,937;ReMap ChIP-seq,103;GTEx Coexpression,1128	PRDX2,SESN3,YWHAQ,GGCX,ELOVL5,SORT1,ENPP2,AP1S2
adipose - post-fed reversed, up	725	REL	683.3	ARCHS4 Coexpression,327;Enrichr Queries,925;GTEx Coexpression,798	VPS13B,ASPA
adipose - post-fed reversed, up	726	ZNF518B	685.0	ARCHS4 Coexpression,42;Enrichr Queries,483;GTEx Coexpression,1530	SESN3,GSTA4,CFL1,UBE4A,CALM2,ROBO1
adipose - post-fed reversed, up	727	ZNF804B	685.3	ARCHS4 Coexpression,1009;Enrichr Queries,177;GTEx Coexpression,870	CNTN1,DMD,ROBO1
adipose - post-fed reversed, up	728	NR6A1	685.7	ARCHS4 Coexpression,434;Enrichr Queries,1205;GTEx Coexpression,418	MDH1,DNAH8,IDH1
adipose - post-fed reversed, up	729	TFAP4	685.8	ARCHS4 Coexpression,606;Enrichr Queries,1061;ReMap ChIP-seq,154;GTEx Coexpression,922	PRDX2,GGCX,CFL1,ASPA
adipose - post-fed reversed, up	730	BATF	686.8	ARCHS4 Coexpression,1104;ENCODE ChIP-seq,84;Enrichr Queries,935;ReMap ChIP-seq,270;GTEx Coexpression,1041	PRDX2,GSTA4,ENPP2,CCSER2
adipose - post-fed reversed, up	731	ZSCAN16	687.3	ARCHS4 Coexpression,254;Enrichr Queries,574;GTEx Coexpression,1234	YWHAQ,GSTA4,IDH1
adipose - post-fed reversed, up	732	DLX6	687.7	ARCHS4 Coexpression,284;Enrichr Queries,1310;GTEx Coexpression,469	YWHAQ,GSTA4,GRIA3
adipose - post-fed reversed, up	733	ZNF568	688.7	ARCHS4 Coexpression,765;Enrichr Queries,734;GTEx Coexpression,567	APPBP2,DMD,ASPA
adipose - post-fed reversed, up	734	RARA	689.2	Literature ChIP-seq,46;ARCHS4 Coexpression,1102;Enrichr Queries,1091;ReMap ChIP-seq,215;GTEx Coexpression,992	PRDX2,MDH1,GSTA4,SORT1,AGL,CFL1,ESD,PARK7,ASPA,HACD2
adipose - post-fed reversed, up	735	ASCL1	689.3	ARCHS4 Coexpression,832;Enrichr Queries,310;ReMap ChIP-seq,281;GTEx Coexpression,1334	PRDX2,GSTA4,ENPP2,CNTN1
adipose - post-fed reversed, up	736	ZNF554	690.7	ARCHS4 Coexpression,580;Enrichr Queries,492;GTEx Coexpression,1000	SESN3,ASPA,ACSF2
adipose - post-fed reversed, up	737	ZNF619	691.3	ARCHS4 Coexpression,656;Enrichr Queries,1151;GTEx Coexpression,267	SPPL2A,UBE4A,ASPA
adipose - post-fed reversed, up	738	SOX13	691.5	ARCHS4 Coexpression,1072;Enrichr Queries,1120;ReMap ChIP-seq,135;GTEx Coexpression,439	ACADL,ELOVL5,SERPINF1,ACSF2
adipose - post-fed reversed, up	739	THRA	692.3	Literature ChIP-seq,156;ARCHS4 Coexpression,1612;Enrichr Queries,664;GTEx Coexpression,337	SORT1,GRIA3
adipose - post-fed reversed, up	740	ZNF286A	692.3	ARCHS4 Coexpression,75;Enrichr Queries,625;GTEx Coexpression,1377	SESN3,GSTA4,IDH1,CALM2
adipose - post-fed reversed, up	741	ZNF69	693.3	ARCHS4 Coexpression,245;Enrichr Queries,1382;GTEx Coexpression,453	SCP2,GSTA4,ASPA
adipose - post-fed reversed, up	742	VAX1	693.3	ARCHS4 Coexpression,390;Enrichr Queries,1365;GTEx Coexpression,325	YWHAQ,GSTA4,GPM6B
adipose - post-fed reversed, up	743	DRAP1	694.0	ARCHS4 Coexpression,376;Enrichr Queries,391;GTEx Coexpression,1315	NT5E,CFL1,PARK7
adipose - post-fed reversed, up	744	RUNX3	694.4	ARCHS4 Coexpression,1253;ENCODE ChIP-seq,82;Enrichr Queries,961;ReMap ChIP-seq,77;GTEx Coexpression,1099	PRDX2,SESN3,YWHAQ,ANAPC16,CFL1,VPS13B,ENPP4,NUDT5,CALM2
adipose - post-fed reversed, up	745	ZNF793	694.7	ARCHS4 Coexpression,477;Enrichr Queries,275;GTEx Coexpression,1332	SESN3,CNTN1,DMD,ASPA
adipose - post-fed reversed, up	746	TBX20	695.0	ARCHS4 Coexpression,71;Enrichr Queries,1327;GTEx Coexpression,687	MDH1,AGL,ITGAV,DMD
adipose - post-fed reversed, up	747	ZBTB20	696.0	ARCHS4 Coexpression,320;Enrichr Queries,187;GTEx Coexpression,1581	SESN3,CFL1,DMD,ASPA,ROBO1
adipose - post-fed reversed, up	748	GLYR1	697.0	ARCHS4 Coexpression,1357;ReMap ChIP-seq,71;GTEx Coexpression,663	SORT1,ARPC1A,ADK,UBE4A,NUDT5
adipose - post-fed reversed, up	749	ONECUT1	697.0	ARCHS4 Coexpression,844;Enrichr Queries,1273;ReMap ChIP-seq,1;GTEx Coexpression,670	KLB,USP47,CERS6,HACD2,GGCX,SCP2,SESN3,ALDH2,CCSER2,ITGAV,CD36,ASPA,GRIA3
adipose - post-fed reversed, up	750	MYF6	697.3	ARCHS4 Coexpression,386;Enrichr Queries,366;GTEx Coexpression,1340	AGL,ADIPOQ,DMD,CD36
adipose - post-fed reversed, up	751	ZFHX3	698.0	ARCHS4 Coexpression,1224;Enrichr Queries,768;GTEx Coexpression,102	ECM2,ACADL,ESD,ROBO1
adipose - post-fed reversed, up	752	ETV6	698.3	ARCHS4 Coexpression,797;Enrichr Queries,1079;ReMap ChIP-seq,269;GTEx Coexpression,648	DOCK11,APPBP2,PARK7
adipose - post-fed reversed, up	753	POU2F1	698.3	ARCHS4 Coexpression,909;Enrichr Queries,1073;ReMap ChIP-seq,217;GTEx Coexpression,594	GSTA4,ARPC1A,CFL1,CCSER2
adipose - post-fed reversed, up	754	STAT6	700.0	Literature ChIP-seq,138;ARCHS4 Coexpression,976;Enrichr Queries,808;GTEx Coexpression,878	ALDH2,PRTFDC1
adipose - post-fed reversed, up	755	SP5	700.3	ARCHS4 Coexpression,329;Enrichr Queries,739;GTEx Coexpression,1033	KLB,NT5E,IDH1
adipose - post-fed reversed, up	756	CDX2	701.2	Literature ChIP-seq,40;ARCHS4 Coexpression,1180;Enrichr Queries,1311;ReMap ChIP-seq,157;GTEx Coexpression,818	USP47,ALDH2,ASPH,ADIPOQ,ITGAV,CALM2
adipose - post-fed reversed, up	757	ZSCAN21	701.3	ARCHS4 Coexpression,120;Enrichr Queries,1163;GTEx Coexpression,821	PRDX2,GSTA4,IDH1
adipose - post-fed reversed, up	758	ZNF850	702.0	ARCHS4 Coexpression,572;GTEx Coexpression,832	ASPA
adipose - post-fed reversed, up	759	ZNF594	702.0	ARCHS4 Coexpression,211;Enrichr Queries,969;GTEx Coexpression,926	GSTA4,ASPA
adipose - post-fed reversed, up	760	ZFP62	702.3	ARCHS4 Coexpression,39;Enrichr Queries,1160;GTEx Coexpression,908	GSTA4,IDH1,ESD,ASPA
adipose - post-fed reversed, up	761	DBP	702.7	ARCHS4 Coexpression,907;Enrichr Queries,188;GTEx Coexpression,1013	ALDH2,GGCX,OGN,ENPP2
adipose - post-fed reversed, up	762	EHF	703.5	ARCHS4 Coexpression,1262;Enrichr Queries,265;ReMap ChIP-seq,61;GTEx Coexpression,1226	COL15A1,NT5E,CNTN1,CD36
adipose - post-fed reversed, up	763	MSX2	703.7	ARCHS4 Coexpression,401;Enrichr Queries,462;GTEx Coexpression,1248	NT5E,APPBP2,GLO1,CNTN1
adipose - post-fed reversed, up	764	ZNF791	704.3	ARCHS4 Coexpression,620;Enrichr Queries,1208;GTEx Coexpression,285	UBE4A,VPS13B,ASPA
adipose - post-fed reversed, up	765	ZNF75A	704.3	ARCHS4 Coexpression,987;Enrichr Queries,684;GTEx Coexpression,442	MFSD8,SESN3
adipose - post-fed reversed, up	766	MESP2	704.7	ARCHS4 Coexpression,574;Enrichr Queries,1001;GTEx Coexpression,539	ASPA,GRIA3
adipose - post-fed reversed, up	767	SETDB1	705.8	Literature ChIP-seq,74;ARCHS4 Coexpression,1331;ENCODE ChIP-seq,40;Enrichr Queries,1140;ReMap ChIP-seq,285;GTEx Coexpression,1365	MDH1,ELOVL5,SERPINF1,UBE4A,VPS13B,PARK7,ACADL,GSTA4,GGCX,PRKAR2B,ESD,ENPP2,AP1S2,DMD,CALM2
adipose - post-fed reversed, up	768	ZNF516	706.3	ARCHS4 Coexpression,551;Enrichr Queries,267;GTEx Coexpression,1301	SESN3,ASPH,HACD2,ROBO1
adipose - post-fed reversed, up	769	PRDM15	706.7	ARCHS4 Coexpression,630;Enrichr Queries,945;GTEx Coexpression,545	ASPA,PRTFDC1
adipose - post-fed reversed, up	770	ZNF480	707.3	ARCHS4 Coexpression,235;Enrichr Queries,1166;GTEx Coexpression,721	SPPL2A,VPS13B,ASPA
adipose - post-fed reversed, up	771	TCF7	707.6	Literature ChIP-seq,129;ARCHS4 Coexpression,1404;Enrichr Queries,877;ReMap ChIP-seq,200;GTEx Coexpression,928	MFSD8,NT5E,YWHAQ,ELOVL5,CFL1,ARPC1A,VPS13B
adipose - post-fed reversed, up	772	SCML4	707.7	ARCHS4 Coexpression,623;Enrichr Queries,541;GTEx Coexpression,959	NT5E,SESN3,ANAPC16
adipose - post-fed reversed, up	773	ONECUT2	707.7	ARCHS4 Coexpression,857;Enrichr Queries,657;GTEx Coexpression,609	SCP2,ROBO1
adipose - post-fed reversed, up	774	ATF1	709.6	ARCHS4 Coexpression,1514;ENCODE ChIP-seq,94;Enrichr Queries,966;ReMap ChIP-seq,273;GTEx Coexpression,701	PRDX2,GGCX,APPBP2,ELOVL5,SERPINF1,GLO1,SPPL2A,CFL1
adipose - post-fed reversed, up	775	PPARA	709.7	ARCHS4 Coexpression,1447;Enrichr Queries,211;GTEx Coexpression,471	SCP2,ALDH2,CNTN1,CD36
adipose - post-fed reversed, up	776	SMYD3	710.0	ARCHS4 Coexpression,595;GTEx Coexpression,825	PARK7
adipose - post-fed reversed, up	777	FOXN2	710.0	ARCHS4 Coexpression,259;Enrichr Queries,923;GTEx Coexpression,948	DOCK11,CFL1
adipose - post-fed reversed, up	778	ZBTB47	710.3	ARCHS4 Coexpression,1362;Enrichr Queries,669;GTEx Coexpression,100	RFTN2,USP47,SORT1
adipose - post-fed reversed, up	779	ZNF780B	711.0	ARCHS4 Coexpression,108;Enrichr Queries,520;GTEx Coexpression,1505	SESN3,CFL1,VPS13B,ASPA
adipose - post-fed reversed, up	780	NFIX	711.0	ARCHS4 Coexpression,450;Enrichr Queries,639;GTEx Coexpression,1044	SORT1,SERPINF1
adipose - post-fed reversed, up	781	ZHX3	713.0	ARCHS4 Coexpression,270;Enrichr Queries,489;GTEx Coexpression,1380	ASPH,SORT1,GPM6B
adipose - post-fed reversed, up	782	TCF24	713.0	ARCHS4 Coexpression,1365;Enrichr Queries,227;GTEx Coexpression,547	NT5E,MDH1,ENPP2,ROBO1
adipose - post-fed reversed, up	783	IRF6	714.0	ARCHS4 Coexpression,859;Enrichr Queries,452;GTEx Coexpression,831	NT5E,CNTN1,HACD2
adipose - post-fed reversed, up	784	ZKSCAN5	715.0	ARCHS4 Coexpression,519;Enrichr Queries,1192;GTEx Coexpression,434	APPBP2,ASPA
adipose - post-fed reversed, up	785	POU5F1B	716.0	ARCHS4 Coexpression,1016;GTEx Coexpression,416	CALM2
adipose - post-fed reversed, up	786	ARID3C	716.0	ARCHS4 Coexpression,870;GTEx Coexpression,562	SCP2,PRTFDC1
adipose - post-fed reversed, up	787	ZBTB25	716.3	ARCHS4 Coexpression,480;Enrichr Queries,755;GTEx Coexpression,914	CNTN1,ASPA
adipose - post-fed reversed, up	788	HINFP	716.7	ARCHS4 Coexpression,717;ReMap ChIP-seq,67;GTEx Coexpression,1366	ALDH2,MDH1,ESD,NUDT5,ASPA
adipose - post-fed reversed, up	789	LHX8	717.0	ARCHS4 Coexpression,267;Enrichr Queries,343;GTEx Coexpression,1541	YWHAQ,GSTA4,ENPP2,ROBO1
adipose - post-fed reversed, up	790	ZBTB24	717.7	ARCHS4 Coexpression,452;Enrichr Queries,1242;GTEx Coexpression,459	DOCK11,UBE4A
adipose - post-fed reversed, up	791	POU3F1	717.8	Literature ChIP-seq,16;ARCHS4 Coexpression,1232;Enrichr Queries,557;GTEx Coexpression,1066	COL15A1,ANAPC16,SORT1,GLO1,PARK7,ZHX1,ASPH,OGN,ENPP2,CNTN1,ENPP4,ITGAV,CALM2
adipose - post-fed reversed, up	792	MNT	718.0	ARCHS4 Coexpression,877;Enrichr Queries,1040;ReMap ChIP-seq,181;GTEx Coexpression,774	PRDX2,GLO1,CFL1
adipose - post-fed reversed, up	793	FOXD2	718.0	ARCHS4 Coexpression,1237;Enrichr Queries,784;GTEx Coexpression,133	ACADL,OMD,CNTN1,DMD
adipose - post-fed reversed, up	794	ZNF124	718.0	ARCHS4 Coexpression,333;Enrichr Queries,849;GTEx Coexpression,972	CFL1,CNTN1,ASPA
adipose - post-fed reversed, up	795	PAX9	718.3	ARCHS4 Coexpression,986;Enrichr Queries,335;GTEx Coexpression,834	NT5E,CNTN1
adipose - post-fed reversed, up	796	STAT4	719.3	Literature ChIP-seq,35;ARCHS4 Coexpression,1284;Enrichr Queries,465;GTEx Coexpression,1093	PRDX2,NT5E,IDH1,OMD,ENPP4,CD36,PARK7,NUDT5,GPM6B
adipose - post-fed reversed, up	797	IRF8	719.3	Literature ChIP-seq,143;ARCHS4 Coexpression,1172;Enrichr Queries,592;GTEx Coexpression,970	CD36,ASPA
adipose - post-fed reversed, up	798	ZNF234	719.7	ARCHS4 Coexpression,598;Enrichr Queries,835;GTEx Coexpression,726	VPS13B,CALM2,ASPA
adipose - post-fed reversed, up	799	MAF	719.8	ARCHS4 Coexpression,1571;Enrichr Queries,164;ReMap ChIP-seq,253;GTEx Coexpression,891	PRDX2,SERPINF1,CFL1,ENPP2,CD36
adipose - post-fed reversed, up	800	ARID3A	720.2	ARCHS4 Coexpression,1128;ENCODE ChIP-seq,110;Enrichr Queries,1170;ReMap ChIP-seq,96;GTEx Coexpression,1097	PRDX2,GGCX,ALDH2,APPBP2,ELOVL5,SERPINF1,CFL1,UBE4A
adipose - post-fed reversed, up	801	CEBPG	720.5	ARCHS4 Coexpression,923;Enrichr Queries,1276;ReMap ChIP-seq,34;GTEx Coexpression,649	SESN3,ASPH,PRKAR2B,GLO1,SPPL2A,AP1S2
adipose - post-fed reversed, up	802	ETS2	720.8	Literature ChIP-seq,155;ARCHS4 Coexpression,1325;Enrichr Queries,713;GTEx Coexpression,690	CNTN1,PARK7
adipose - post-fed reversed, up	803	AKAP8	721.3	ARCHS4 Coexpression,1181;Enrichr Queries,951;GTEx Coexpression,32	RFTN2,CALM2,PRTFDC1,GPM6B,GRIA3
adipose - post-fed reversed, up	804	TSHZ3	721.3	ARCHS4 Coexpression,1475;Enrichr Queries,314;GTEx Coexpression,375	SERPINF1,VPS13B,ROBO1
adipose - post-fed reversed, up	805	GBX1	722.3	ARCHS4 Coexpression,380;Enrichr Queries,1368;GTEx Coexpression,419	AGL,HMCN2
adipose - post-fed reversed, up	806	NKX31	724.0	ARCHS4 Coexpression,1064;GTEx Coexpression,384	GLO1
adipose - post-fed reversed, up	807	ZIC4	724.3	ARCHS4 Coexpression,775;Enrichr Queries,303;GTEx Coexpression,1095	GSTA4,ENPP2,ROBO1
adipose - post-fed reversed, up	808	NEUROG2	724.7	ARCHS4 Coexpression,607;Enrichr Queries,555;GTEx Coexpression,1012	ROBO1
adipose - post-fed reversed, up	809	ZNF200	725.3	ARCHS4 Coexpression,649;Enrichr Queries,1076;GTEx Coexpression,451	DNAH8,ASPA
adipose - post-fed reversed, up	810	MAZ	726.6	ARCHS4 Coexpression,1179;ENCODE ChIP-seq,57;Enrichr Queries,674;ReMap ChIP-seq,257;GTEx Coexpression,1466	PRDX2,DOCK11,GGCX,PRKAR2B,CFL1,PARK7,ZHX1,CALM2,ACSF2,AQP1
adipose - post-fed reversed, up	811	ZNF490	727.0	ARCHS4 Coexpression,485;Enrichr Queries,989;GTEx Coexpression,707	NUDT5,ASPA
adipose - post-fed reversed, up	812	ZNF221	727.0	ARCHS4 Coexpression,525;Enrichr Queries,415;GTEx Coexpression,1241	CNTN1,VPS13B,ASPA
adipose - post-fed reversed, up	813	ZNF287	727.3	ARCHS4 Coexpression,51;Enrichr Queries,733;GTEx Coexpression,1398	SESN3,YWHAQ,GSTA4,CALM2,PRTFDC1
adipose - post-fed reversed, up	814	ELF3	727.5	ARCHS4 Coexpression,1139;Enrichr Queries,781;ReMap ChIP-seq,43;GTEx Coexpression,947	NT5E,ASPH,GGCX,ELOVL5,CFL1,CNTN1
adipose - post-fed reversed, up	815	HEY1	727.7	ARCHS4 Coexpression,238;Enrichr Queries,361;GTEx Coexpression,1584	ENPP2,CNTN1,GPM6B,ROBO1
adipose - post-fed reversed, up	816	ZNF35	728.3	ARCHS4 Coexpression,264;Enrichr Queries,810;GTEx Coexpression,1111	GLO1,IDH1,CNTN1
adipose - post-fed reversed, up	817	NFATC2	728.3	ARCHS4 Coexpression,706;Enrichr Queries,699;GTEx Coexpression,780	DOCK11,CD36
adipose - post-fed reversed, up	818	ZNF609	729.0	ARCHS4 Coexpression,751;Enrichr Queries,900;GTEx Coexpression,536	DNAH8,VPS13B,PARK7
adipose - post-fed reversed, up	819	EGR2	729.3	ARCHS4 Coexpression,1189;Enrichr Queries,248;GTEx Coexpression,751	ENPP2,CNTN1,CD36
adipose - post-fed reversed, up	820	ZNF135	731.3	ARCHS4 Coexpression,887;Enrichr Queries,823;GTEx Coexpression,484	SPPL2A,DMD,ASPA
adipose - post-fed reversed, up	821	NFE2L1	732.0	ARCHS4 Coexpression,726;Enrichr Queries,722;ReMap ChIP-seq,107;GTEx Coexpression,1373	ASPH,SORT1,IDH1,CFL1,ITGAV
adipose - post-fed reversed, up	822	ZNF10	732.3	ARCHS4 Coexpression,266;Enrichr Queries,382;GTEx Coexpression,1549	SESN3,GSTA4,CFL1,DMD
adipose - post-fed reversed, up	823	TBPL2	734.0	ARCHS4 Coexpression,531;GTEx Coexpression,937	PRKAR2B
adipose - post-fed reversed, up	824	ZNF705A	734.7	ARCHS4 Coexpression,420;Enrichr Queries,301;GTEx Coexpression,1483	IDH1,HMCN2,CD36,ASPA
adipose - post-fed reversed, up	825	ASCL3	735.0	ARCHS4 Coexpression,948;Enrichr Queries,442;GTEx Coexpression,815	ADIPOQ,CD36
adipose - post-fed reversed, up	826	HOXC10	735.7	ARCHS4 Coexpression,904;Enrichr Queries,371;GTEx Coexpression,932	SERPINF1,AGL,CNTN1
adipose - post-fed reversed, up	827	HOXD13	736.0	Literature ChIP-seq,112;ARCHS4 Coexpression,805;Enrichr Queries,1366;GTEx Coexpression,661	GLO1,ESD,HMCN2
adipose - post-fed reversed, up	828	DMRTB1	736.0	ARCHS4 Coexpression,1322;Enrichr Queries,149;GTEx Coexpression,737	DNAH8,ENPP2,CNTN1,ROBO1
adipose - post-fed reversed, up	829	RHOXF2B	736.3	ARCHS4 Coexpression,1252;Enrichr Queries,533;GTEx Coexpression,424	COL15A1,DNAH8,CD36
adipose - post-fed reversed, up	830	ESRRA	736.8	ARCHS4 Coexpression,1422;ENCODE ChIP-seq,114;Enrichr Queries,918;ReMap ChIP-seq,85;GTEx Coexpression,1145	PRDX2,GGCX,CFL1,CALM2,ACSF2
adipose - post-fed reversed, up	831	HNF1A	737.3	ARCHS4 Coexpression,889;Enrichr Queries,716;GTEx Coexpression,607	KLB,SCP2,AQP1
adipose - post-fed reversed, up	832	CENPB	737.7	ARCHS4 Coexpression,1581;Enrichr Queries,596;GTEx Coexpression,36	RFTN2,CFL1,ASPA,PRTFDC1,GPM6B
adipose - post-fed reversed, up	833	ZBED5	738.0	ARCHS4 Coexpression,782;GTEx Coexpression,694	MFSD8,GSTA4
adipose - post-fed reversed, up	834	POGK	738.0	ARCHS4 Coexpression,1443;Enrichr Queries,720;GTEx Coexpression,51	RFTN2,SORT1,ZHX1,ASPA,GPM6B
adipose - post-fed reversed, up	835	ZNF823	738.7	ARCHS4 Coexpression,234;Enrichr Queries,892;GTEx Coexpression,1090	GSTA4,ESD,CALM2
adipose - post-fed reversed, up	836	ZNF277	738.7	ARCHS4 Coexpression,489;Enrichr Queries,257;GTEx Coexpression,1470	IDH1,CFL1,AP1S2,CCSER2
adipose - post-fed reversed, up	837	MYNN	739.0	ARCHS4 Coexpression,1583;Enrichr Queries,890;ReMap ChIP-seq,196;GTEx Coexpression,287	PRDX2,SPPL2A,CFL1,UBE4A,VPS13B
adipose - post-fed reversed, up	838	ZNF345	739.3	ARCHS4 Coexpression,618;Enrichr Queries,1117;GTEx Coexpression,483	VPS13B,ASPA
adipose - post-fed reversed, up	839	KIN	739.7	ARCHS4 Coexpression,541;Enrichr Queries,943;GTEx Coexpression,735	NUDT5,ASPA
adipose - post-fed reversed, up	840	ZNF577	740.3	ARCHS4 Coexpression,576;Enrichr Queries,406;GTEx Coexpression,1239	SESN3,DMD,ASPA
adipose - post-fed reversed, up	841	HHEX	740.5	ARCHS4 Coexpression,1399;Enrichr Queries,776;ReMap ChIP-seq,23;GTEx Coexpression,764	DOCK11,MDH1,ELOVL5,SORT1,SERPINF1,VPS13B,CD36
adipose - post-fed reversed, up	842	ZNF768	740.7	ARCHS4 Coexpression,1260;Enrichr Queries,566;GTEx Coexpression,396	AGL,CFL1
adipose - post-fed reversed, up	843	NR2F6	741.8	ARCHS4 Coexpression,1185;Enrichr Queries,1092;ReMap ChIP-seq,22;GTEx Coexpression,668	KLB,SCP2,GGCX,SORT1,SERPINF1,CFL1,ACSF2
adipose - post-fed reversed, up	844	DMRT1	741.8	Literature ChIP-seq,132;ARCHS4 Coexpression,1084;Enrichr Queries,1348;GTEx Coexpression,403	CERS6,ASPH,DNAH8,ENPP4,CALM2,ACSF2
adipose - post-fed reversed, up	845	ZNF169	742.7	ARCHS4 Coexpression,932;Enrichr Queries,632;GTEx Coexpression,664	MFSD8,NT5E,ASPA
adipose - post-fed reversed, up	846	HOXC13	743.0	ARCHS4 Coexpression,879;Enrichr Queries,595;GTEx Coexpression,755	CNTN1,HACD2
adipose - post-fed reversed, up	847	ZNF45	743.3	ARCHS4 Coexpression,961;Enrichr Queries,629;GTEx Coexpression,640	APPBP2,UBE4A
adipose - post-fed reversed, up	848	HSF5	743.7	ARCHS4 Coexpression,1145;Enrichr Queries,687;GTEx Coexpression,399	DNAH8,ENPP2
adipose - post-fed reversed, up	849	PAX1	744.0	ARCHS4 Coexpression,302;Enrichr Queries,1372;GTEx Coexpression,558	SPPL2A,ITGAV,COL6A6
adipose - post-fed reversed, up	850	UBP1	744.7	ARCHS4 Coexpression,1143;Enrichr Queries,282;GTEx Coexpression,809	YWHAQ,ELOVL5,CFL1
adipose - post-fed reversed, up	851	LBX2	745.7	ARCHS4 Coexpression,397;Enrichr Queries,1157;GTEx Coexpression,683	KLB,SCP2,GGCX
adipose - post-fed reversed, up	852	THAP2	746.3	ARCHS4 Coexpression,242;Enrichr Queries,754;GTEx Coexpression,1243	SESN3,YWHAQ,GSTA4
adipose - post-fed reversed, up	853	ZNF599	746.7	ARCHS4 Coexpression,851;Enrichr Queries,1026;GTEx Coexpression,363	APPBP2,ASPA
adipose - post-fed reversed, up	854	IRX1	747.0	ARCHS4 Coexpression,862;Enrichr Queries,119;GTEx Coexpression,1260	ENPP2,CNTN1,AQP1,ROBO1
adipose - post-fed reversed, up	855	ZNF562	747.3	ARCHS4 Coexpression,289;Enrichr Queries,1057;GTEx Coexpression,896	VPS13B,ASPA
adipose - post-fed reversed, up	856	NFKB2	747.5	ARCHS4 Coexpression,1240;Enrichr Queries,749;ReMap ChIP-seq,45;GTEx Coexpression,956	PRDX2,YWHAQ,SORT1,SPPL2A,CNTN1,CALM2
adipose - post-fed reversed, up	857	ZNF431	748.3	ARCHS4 Coexpression,625;Enrichr Queries,503;GTEx Coexpression,1117	SESN3,ENPP4,ASPA
adipose - post-fed reversed, up	858	ZNF841	748.7	ARCHS4 Coexpression,110;Enrichr Queries,711;GTEx Coexpression,1425	SESN3,CFL1,VPS13B,ASPA
adipose - post-fed reversed, up	859	JUNB	748.8	ARCHS4 Coexpression,1402;Enrichr Queries,766;ReMap ChIP-seq,124;GTEx Coexpression,703	PRDX2,ECM2,YWHAQ,GGCX,CNTN1
adipose - post-fed reversed, up	860	ZNF678	749.0	ARCHS4 Coexpression,509;Enrichr Queries,878;GTEx Coexpression,860	SESN3,CFL1
adipose - post-fed reversed, up	861	RHOXF2	749.3	ARCHS4 Coexpression,1309;Enrichr Queries,404;GTEx Coexpression,535	DNAH8,DMD,CD36
adipose - post-fed reversed, up	862	ZXDC	750.0	ARCHS4 Coexpression,1339;Enrichr Queries,848;GTEx Coexpression,63	CERS6,YWHAQ,SPPL2A,CALM2,PRTFDC1
adipose - post-fed reversed, up	863	FOXO4	750.7	ARCHS4 Coexpression,1478;Enrichr Queries,691;GTEx Coexpression,83	RFTN2,ALDH2,ASPA,GPM6B
adipose - post-fed reversed, up	864	ZNF584	752.0	ARCHS4 Coexpression,1100;Enrichr Queries,904;ReMap ChIP-seq,182;GTEx Coexpression,822	PRKAR2B,ADIPOQ,ZHX1
adipose - post-fed reversed, up	865	YY2	752.0	ARCHS4 Coexpression,1623;Enrichr Queries,100;GTEx Coexpression,533	NT5E,SESN3,DMD,GPM6B
adipose - post-fed reversed, up	866	ZNF233	753.3	ARCHS4 Coexpression,694;Enrichr Queries,58;GTEx Coexpression,1508	SERPINF1,ENPP2,CNTN1,DMD,CD36,ASPA
adipose - post-fed reversed, up	867	ZNF430	754.0	ARCHS4 Coexpression,636;Enrichr Queries,569;GTEx Coexpression,1057	USP47,ASPA
adipose - post-fed reversed, up	868	ZNF460	754.0	ARCHS4 Coexpression,99;Enrichr Queries,789;GTEx Coexpression,1374	SESN3,CFL1,VPS13B,ROBO1
adipose - post-fed reversed, up	869	SOX12	755.0	ARCHS4 Coexpression,943;Enrichr Queries,1021;GTEx Coexpression,301	SPPL2A
